Time_Days	Prod_method	Mean_part_size	Encaps_rate	Hyper_wiener_index	PLGA_conc	PVA_conc_inner_phase	Inner_phase_volume	PLGA_Mw	diss_add_conc	diss_pH	PVA_Mw	PLGA_visc	PLGA_to_Placticizer	PVA_conc_outer_phase	S_no	pH_1_logd	Dreiding_energy	pH_0_logd	Fused_aliphatic_ring_count	C_no	Q_perc
9.907	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	40.274
13.875	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	60.411
18.180999999999997	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	66.164
22.125	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	70.274
26.255	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	78.082
30.198	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	81.37
34.143	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	85.479
38.265	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	88.76700000000001
42.216	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	96.575
46.161	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	100.0
50.278999999999996	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	100.0
58.157	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	100.0
0.0	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	0.0
1.194	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	25.246
2.3609999999999998	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	27.541
3.556	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	27.869
4.7219999999999995	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	32.131
5.917000000000001	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	36.393
7.082999999999999	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	38.689
8.277999999999999	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	39.672
9.443999999999999	1	0.395	94.6	140759740	0.833	0.0	3.0	61500	0.0	7.4	93500	0.675	1.0	2.0	10	-4.63	21044.93	-4.63	0	1904	40.656
